Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
4000000,4500,298,4,5,4,5,0,0,1,0,Moema/São Paulo,sale,apartment,-23.6002441,-46.6646246
960000,1126,73,1,2,1,2,0,1,1,0,Moema/São Paulo,sale,apartment,-23.6056086,-46.6613576
2149000,1100,158,3,4,3,3,1,0,1,0,Moema/São Paulo,sale,apartment,-23.6103680602,-46.6633222923
500000,812,45,1,1,0,1,0,0,1,0,Moema/São Paulo,sale,apartment,-23.607136,-46.6604278
3200000,3081,255,4,5,4,4,1,0,1,0,Moema/São Paulo,sale,apartment,-23.6080159,-46.6570819
440000,600,45,1,1,0,1,0,0,1,0,Moema/São Paulo,sale,apartment,-23.6067682,-46.6587455
1250000,0,142,3,2,1,2,0,0,0,0,Moema/São Paulo,sale,apartment,-23.6065409,-46.6670268
500000,812,50,1,2,1,1,0,1,1,0,Moema/São Paulo,sale,apartment,0.0,0.0
3500000,2300,214,3,4,3,4,0,0,1,0,Moema/São Paulo,sale,apartment,-23.6078541,-46.6572232
1150000,1950,150,3,2,1,2,0,0,0,0,Moema/São Paulo,sale,apartment,-23.608218,-46.6578798
440000,511,45,1,1,0,1,0,0,0,0,Moema/São Paulo,sale,apartment,0.0,0.0
3200000,2300,173,3,4,3,3,1,1,1,0,Moema/São Paulo,sale,apartment,-23.6000751,-46.6716663
650000,800,88,2,1,0,1,0,1,0,0,Moema/São Paulo,sale,apartment,-23.6150653,-46.6589239
700000,690,76,2,2,0,1,0,1,0,0,Moema/São Paulo,sale,apartment,-23.6031279,-46.6709368
1640000,1600,154,3,2,1,2,0,1,1,0,Moema/São Paulo,sale,apartment,-23.6073637,-46.6583578
425000,700,40,1,1,0,1,0,0,0,0,Moema/São Paulo,sale,apartment,-23.609194,-46.6626818
2150000,1100,127,3,2,1,2,1,0,1,0,Moema/São Paulo,sale,apartment,-23.6043222,-46.6607536
6800000,0,286,4,5,4,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5591963,-46.6993554
1650000,1550,143,3,4,3,3,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5383484,-46.7163037
954000,1200,106,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5402332,-46.7156066
945000,1200,106,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5402332,-46.7156066
1580000,2500,165,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5418461,-46.7192089
820000,813,78,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.540783,-46.7151159
3200000,1700,167,3,4,3,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-26.9225117,-49.0607072
750000,700,80,2,2,1,1,1,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5379196,-46.7179128
580000,585,34,1,1,0,1,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5547932,-46.6968645
950000,0,106,3,2,1,2,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5396329,-46.7130905
2000000,3300,205,3,2,1,3,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5522763,-46.7199012
2200000,3300,205,3,2,1,3,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5522763,-46.7199012
4450000,4500,286,4,5,4,4,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5591963,-46.6993554
1500000,1300,120,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.548745,-46.6925467
2200000,3300,180,3,2,1,3,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5522763,-46.7199012
530000,700,49,2,1,0,1,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5378619,-46.7194517
550000,800,63,2,1,0,1,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5407094,-46.7142671
375000,358,63,2,1,0,1,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5423554,-46.716605
970000,1100,105,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5396609,-46.713438
1290000,1740,120,3,2,1,3,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5437715,-46.7218043
3800000,0,280,4,4,3,4,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5507825,-46.6984545
690000,750,90,3,1,0,1,1,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5392826,-46.7161162
3850000,0,620,4,5,4,5,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5367747,-46.7127925
1126300,800,92,3,2,1,1,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5386877,-46.7183192
1100000,1300,124,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.537296,-46.7155013
980000,950,103,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5264152,-46.7075301
940000,1180,100,3,1,0,2,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5402332,-46.7156066
439493,568,56,2,1,0,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5365277,-46.7189269
7559420,0,377,3,4,3,4,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5495056,-46.717449
2800000,825,200,2,1,0,2,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,0.0,0.0
1300000,1500,114,3,2,1,3,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5372388,-46.7145101
1400000,0,128,2,2,1,3,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5388794,-46.7133774
5500000,5539,359,4,5,4,5,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,0.0,0.0
1300000,1000,125,3,2,1,2,1,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5423911,-46.703317
900000,1500,90,2,3,2,1,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.551747,-46.6982752
2916530,0,225,3,4,3,3,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5422505,-46.7063216
1400000,1300,156,3,2,1,2,0,1,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5398459,-46.7163266
435000,800,49,2,1,0,1,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5378556,-46.7193826
970000,1200,83,2,3,2,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.539791,-46.7136403
1700000,1900,125,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.552211,-46.7199166
1372910,1400,125,3,4,3,3,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.536472,-46.7163831
980000,1075,104,3,2,1,1,1,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5456019,-46.7009934
7521000,2500,377,6,7,6,4,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5495056,-46.717449
7000000,4500,400,4,5,4,5,0,1,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5605148,-46.7008639
1290000,2450,165,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-26.9225709,-49.0606445
555700,0,30,1,1,0,1,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,0.0,0.0
850000,1700,107,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5379196,-46.7179128
2600000,3300,184,3,2,1,3,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5522763,-46.7199012
2200000,0,194,3,4,3,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5601585,-46.7002101
3400000,0,273,4,5,4,3,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5433149,-46.7037961
6500000,2900,319,3,4,3,4,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5605148,-46.7008639
1950000,2970,222,4,5,4,3,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5318331,-46.7173216
7200000,8920,387,4,5,4,4,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.557159,-46.692755
779000,750,93,2,3,2,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5346669,-46.7188043
1580000,0,143,3,4,3,3,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5394378,-46.717294
5500000,2700,253,4,5,4,4,1,1,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5629597,-46.698235
480000,480,76,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5423554,-46.716605
1100000,850,83,2,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5398084,-46.7137682
1285000,2470,165,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5418485,-46.7189771
1100000,1300,122,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.537296,-46.7155013
850000,850,120,3,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5347169,-46.6776249
799000,1669,124,3,3,2,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5389885,-46.6712015
950000,900,105,3,2,1,2,0,1,1,0,Perdizes/São Paulo,sale,apartment,-23.5293346,-46.6889696
3800000,2700,258,4,5,4,4,1,0,1,0,Perdizes/São Paulo,sale,apartment,-23.544461,-46.6879067
570000,480,40,1,2,1,1,0,1,0,0,Perdizes/São Paulo,sale,apartment,-23.5312824,-46.6660213
960000,0,90,3,2,1,2,1,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5259145,-46.6896604
564750,697,63,2,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5225573,-46.6595326
1020000,0,105,3,2,1,3,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5358501,-46.6802777
535000,380,58,2,1,0,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5320955,-46.6774833
710000,960,72,3,2,1,1,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.535736,-46.6774852
530000,150,80,2,1,0,0,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5393599,-46.668369
960000,1200,134,3,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5401604,-46.6702041
640000,900,90,3,2,1,1,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5304997,-46.6640236
901000,1415,98,3,3,2,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5331445,-46.6844115
1500000,1400,128,4,4,3,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5340109,-46.6646263
700000,500,73,2,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5379468,-46.6793165
585000,558,69,2,1,0,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5419578,-46.6749786
380000,1100,62,1,2,0,1,1,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5290453,-46.6867315
1000000,3000,170,3,4,3,3,0,0,1,0,Perdizes/São Paulo,sale,apartment,0.0,0.0
615000,950,88,3,2,1,1,0,0,1,0,Perdizes/São Paulo,sale,apartment,0.0,0.0
750000,892,83,2,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,0.0,0.0
895000,972,110,3,2,1,1,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5326172,-46.6661905
2000000,2298,220,3,4,3,3,1,1,1,0,Perdizes/São Paulo,sale,apartment,-23.535425,-46.6645452
1590000,0,246,4,3,2,4,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5341605,-46.6789564
668000,1100,86,3,1,0,1,1,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5424599,-46.6848458
1250000,2650,142,3,3,2,2,0,1,1,0,Perdizes/São Paulo,sale,apartment,-26.9225117,-49.0607072
2450000,3384,226,4,4,3,3,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.539317,-46.681355
650000,1008,98,3,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,0.0,0.0
648800,670,80,3,1,0,1,0,1,0,0,Perdizes/São Paulo,sale,apartment,-23.5420614,-46.674835
792000,1300,105,3,2,1,2,0,1,0,0,Perdizes/São Paulo,sale,apartment,-23.5325125,-46.6764949
415000,500,55,2,1,0,0,1,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5401809,-46.680739
575000,0,91,2,2,1,2,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5334965,-46.6665891
425000,0,64,2,1,0,0,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5430295,-46.6842695
560000,660,72,2,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5339445,-46.6802062
415000,670,30,1,2,1,1,0,0,1,0,Perdizes/São Paulo,sale,apartment,-26.9225117,-49.0607072
2100000,1800,157,4,5,2,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,0.0,0.0
750000,1053,98,3,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5370007,-46.6675967
700000,1200,89,2,1,0,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5381849,-46.6669834
740000,1012,72,3,2,1,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5381317,-46.6861724
600000,730,50,2,2,1,1,1,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5366584,-46.6836667
849800,1270,103,3,2,1,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5373555,-46.679491
780000,1033,95,3,2,1,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5381317,-46.6861724
1380000,2300,174,4,3,2,3,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5336439,-46.6821326
2590000,0,209,4,3,2,5,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.533033,-46.67824
5500000,3300,307,4,5,4,7,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5372252,-46.669922
790000,1117,102,3,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5336277,-46.675914
1180000,2200,145,4,5,4,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5334646,-46.6821207
3192000,2400,224,3,4,3,4,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5316845,-46.6666312
1000000,1368,125,3,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5348906,-46.6688228
700000,0,80,3,2,1,1,1,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5408597,-46.6799452
5320000,3200,270,3,4,3,4,0,0,1,0,Perdizes/São Paulo,sale,apartment,0.0,0.0
1450000,2350,170,4,3,2,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5347929,-46.6711947
900000,1150,140,3,2,1,2,0,1,0,0,Perdizes/São Paulo,sale,apartment,-23.5338729,-46.6734772
755000,840,80,3,1,0,1,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5389665,-46.6808899
2550000,2200,240,4,3,2,3,0,1,1,0,Perdizes/São Paulo,sale,apartment,-23.5356097,-46.682739
999000,950,86,3,2,1,2,0,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5349057,-46.6830434
850000,600,112,3,1,0,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.536674,-46.6671099
1160000,967,131,3,2,1,1,0,1,1,0,Perdizes/São Paulo,sale,apartment,-23.5326172,-46.6661905
1200000,1250,83,2,2,1,2,1,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5326979,-46.6656492
1360000,800,170,3,2,1,2,1,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5209598541,-46.6612281799
1330000,1600,155,4,2,1,3,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5283864,-46.680829
1500000,1800,156,3,2,1,2,1,0,1,0,Perdizes/São Paulo,sale,apartment,-23.5369416,-46.663518
420000,675,55,2,1,0,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.534507,-46.6856719
798000,1200,84,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5630071,-46.6811043
379000,390,68,1,2,1,0,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5662552,-46.6869009
840000,1200,96,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5631888,-46.6772897
599000,0,75,1,2,1,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5687453,-46.7002232
900000,450,72,2,2,1,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5619746,-46.6748447
630000,0,51,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5560108,-46.6790613
790000,866,103,2,2,1,1,1,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5667008,-46.6880689
705000,0,51,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5560108,-46.6790613
590000,740,48,1,2,1,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5615126,-46.6861646
850000,600,68,2,3,2,2,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5605884,-46.6791598
700000,1050,80,2,1,0,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.556253,-46.680618
689000,840,80,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5545647,-46.6789471
505000,840,39,1,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5671647,-46.6918462
510000,715,39,1,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5671647,-46.6918462
690000,970,93,3,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5727848,-46.6985855
524799,370,35,1,1,0,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5687453,-46.7002232
900000,0,117,3,2,1,1,1,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5565166,-46.6745435
265999,0,31,1,1,0,0,1,0,0,1,Pinheiros/São Paulo,sale,apartment,-23.5608035,-46.6744895
1982000,1800,160,4,4,3,2,1,0,0,1,Pinheiros/São Paulo,sale,apartment,-23.5508552,-46.6800049
1982000,1800,160,4,4,3,2,1,0,0,1,Pinheiros/São Paulo,sale,apartment,-23.5508552,-46.6800049
1590000,1100,120,3,2,1,2,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5596989,-46.6890923
1500000,1411,70,2,1,0,1,0,1,1,0,Pinheiros/São Paulo,sale,apartment,-23.5562827,-46.6755133
425000,450,41,1,1,0,1,1,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5567928,-46.6759998
629000,680,50,2,2,1,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5667283219,-46.6851018918
2650000,2862,191,4,5,4,4,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5602579,-46.6737416
980000,1300,125,1,2,1,2,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-14.2112427,-42.7983043
730000,856,83,2,1,0,1,1,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5053909,-46.6227832
730000,20,78,2,1,0,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5053909,-46.6227832
1200000,980,94,3,2,1,2,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5648521,-46.6837386
650000,860,67,2,1,0,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5002428,-46.6276118
1550000,1100,110,2,2,1,2,0,1,1,0,Pinheiros/São Paulo,sale,apartment,-23.5610411,-46.6854455
450000,900,57,1,1,0,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5594143,-46.6824274
420000,0,60,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5630176,-46.6988865
498000,600,42,1,1,0,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5624814,-46.6895568
650000,350,52,1,2,1,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5619746,-46.6748447
650000,764,48,2,2,1,1,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5535493,-46.6746843
760000,1450,113,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5656642,-46.6868951
812500,400,65,2,2,1,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5619746,-46.6748447
660000,1022,70,2,1,0,1,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5670623,-46.6791917
1982000,1800,160,4,4,3,2,1,0,0,1,Pinheiros/São Paulo,sale,apartment,-23.5508552,-46.6800049
1982000,1800,160,4,4,3,2,1,0,0,1,Pinheiros/São Paulo,sale,apartment,-23.5508552,-46.6800049
505000,840,39,1,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5671647,-46.6918462
650000,550,74,2,1,0,1,1,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.554577,-46.6780414
430000,570,45,1,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5631083,-46.6827667
1900000,1800,250,3,3,2,2,1,1,1,0,Pinheiros/São Paulo,sale,apartment,-23.5589384,-46.6727954
1600000,1100,120,3,2,1,2,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5578126,-46.6901253
700000,0,76,2,2,1,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5656822,-46.6865501
840000,1287,107,3,2,1,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.553449,-46.6739226
970000,987,94,3,2,1,2,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5595359,-46.6794002
925000,1000,92,2,2,1,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.562064,-46.6892542
688000,790,73,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.5545647,-46.6789471
700000,665,83,3,1,0,0,0,1,0,0,Pinheiros/São Paulo,sale,apartment,-23.563235,-46.6989749
3190000,2615,211,4,3,2,3,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5613172,-46.7001578
750000,1059,78,2,1,0,1,0,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.5607121,-46.684254
1379000,0,102,3,3,1,2,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.548677,-46.68787
930000,670,66,2,2,1,1,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.544408,-46.691265
1410000,900,93,3,3,1,2,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.548603,-46.688332
1491000,0,88,3,2,1,2,0,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.55183,-46.699267
850000,700,70,2,2,1,1,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.547586,-46.692376
630000,930,64,1,2,1,1,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.557813,-46.687291
1220000,0,89,2,3,2,2,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.55183,-46.699267
599000,0,63,1,2,1,1,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.550272,-46.692832
570000,830,65,3,2,1,1,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.546876,-46.69442
1476000,2000,82,2,2,1,2,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.55505,-46.69321
925000,1175,112,2,2,1,1,0,0,0,0,Vila Madalena/São Paulo,sale,apartment,-23.554989,-46.682797
550000,0,63,1,2,1,1,0,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.557815,-46.687293
637500,0,85,3,2,1,2,1,0,1,1,Mooca/São Paulo,sale,apartment,-23.560043,-46.604831
680000,645,83,2,2,1,1,0,1,1,0,Mooca/São Paulo,sale,apartment,-23.557555,-46.606281
441000,450,70,2,2,1,2,1,0,1,0,Mooca/São Paulo,sale,apartment,-23.560846,-46.604266
550000,500,79,2,2,1,1,1,0,1,1,Mooca/São Paulo,sale,apartment,-23.580576,-46.586502
690000,750,85,3,2,1,2,1,0,1,0,Mooca/São Paulo,sale,apartment,-23.565376,-46.584328
660000,750,85,3,3,2,1,1,1,1,0,Mooca/São Paulo,sale,apartment,-23.563692,-46.584347
499000,650,70,2,2,1,2,1,1,1,0,Mooca/São Paulo,sale,apartment,-23.560329,-46.582332
511000,0,70,2,2,1,2,1,0,0,1,Mooca/São Paulo,sale,apartment,-23.559871,-46.604115
220000,180,70,2,2,1,1,0,0,0,0,Mooca/São Paulo,sale,apartment,-23.555601,-46.618035
635000,920,98,3,2,1,2,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.556851,-46.60435
810000,0,110,3,4,3,2,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.564401,-46.586916
600000,0,82,3,2,1,1,0,0,0,0,Mooca/São Paulo,sale,apartment,-23.557555,-46.606281
299000,200,54,2,2,1,1,1,0,1,0,Mooca/São Paulo,sale,apartment,-23.5536,-46.62002
525000,0,70,2,2,1,2,1,0,1,1,Mooca/São Paulo,sale,apartment,-23.560043,-46.604831
670000,894,71,3,2,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.621037,-46.694644
795000,854,75,2,3,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.612108,-46.681819
1440000,1100,134,3,4,3,3,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.620842,-46.684524
1400000,1400,119,3,4,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.600008,-46.687864
1350000,900,110,3,2,1,4,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.622154,-46.683282
635000,880,55,2,2,1,1,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.612145,-46.685976
1300000,1000,131,3,4,3,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.615268,-46.685278
1650000,2600,161,3,5,3,3,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.622609,-46.68201
1520000,1380,127,3,4,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.600008,-46.687864
1080000,1450,124,3,5,1,2,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.61376,-46.680961
2450000,1800,162,2,5,2,3,1,1,1,0,Brooklin/São Paulo,sale,apartment,-23.612108,-46.681819
1480000,950,111,3,3,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.602882,-46.694779
1290000,480,83,2,3,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.613912,-46.683358
1410000,1300,125,3,4,2,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.624461,-46.685469
1290000,480,83,1,2,1,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.613912,-46.683358
542000,600,60,2,2,1,1,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.62907,-46.688997
1240000,1318,106,3,4,3,2,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.610619,-46.687789
590000,6,45,1,2,1,1,1,0,0,0,Vila Olimpia/São Paulo,sale,apartment,-23.60216,-46.674803
753000,857,46,2,2,1,1,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.597916,-46.6814
560000,550,35,1,2,1,1,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.599785,-46.682196
2600000,0,206,4,1,4,3,0,0,0,0,Vila Olimpia/São Paulo,sale,apartment,-23.600556,-46.674643
1443998,0,84,2,3,2,2,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.599232,-46.675494
